,link,name,adr,price,price_for_m2,total_area
6842,https://www.reality.sk//byty/nadstandardny-1-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-53-2-m2/JurhoZNWsOE/,"NADŠTANDARDNÝ 1-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 53,2 M2",prístavnástarémesto,196850.0,3700.0,53
6841,https://www.reality.sk//byty/nadstandardny-1-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-53-2-m2/JuCBilX_afV/,"NADŠTANDARDNÝ 1-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 53,2 M2",prístavnástarémesto,195500.0,3675.0,53
10788,https://www.topreality.sk/nadstandardny-1-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-53-2-m2-r8489534.html,"NADŠTANDARDNÝ 1-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 53,2 M2",prístavnástarémesto,196850.0,3700.192,53
4040,https://www.nehnutelnosti.sk/5304564/nadstandardny-1-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-53-2-m2/,"NADŠTANDARDNÝ 1-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 53,2 M2",prístavnástarémesto,196850.0,3700.19,53
1503,https://www.nehnutelnosti.sk/5304584/nadstandardny-1-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-53-2-m2/,"NADŠTANDARDNÝ 1-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 53,2 M2",prístavnástarémesto,195500.0,3674.81,53
8502,https://www.topreality.sk/nadstandardny-1-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-53-2-m2-r8489552.html,"NADŠTANDARDNÝ 1-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 53,2 M2",prístavnástarémesto,195500.0,3674.812,53
847,https://www.nehnutelnosti.sk/4938819/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,375000.0,3348.21,112
976,https://www.nehnutelnosti.sk/4938820/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,385000.0,3437.5,112
1257,https://www.nehnutelnosti.sk/5299402/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,365000.0,3258.93,112
1499,https://www.nehnutelnosti.sk/5304585/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,420000.0,3750.0,112
1556,https://www.nehnutelnosti.sk/4699306/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,405000.0,3616.07,112
6850,https://www.reality.sk//byty/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/Ju_McUZBRZh/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,365000.0,3259.0,112
7247,https://www.reality.sk//byty/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/JuZoLDtIcCB/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnástarémesto,375000.0,3348.0,112
7246,https://www.reality.sk//byty/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/JuoxPq9b6-q/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnástarémesto,385000.0,3438.0,112
7238,https://www.reality.sk//byty/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/JuogR1cyLkm/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,405000.0,3616.0,112
10709,https://www.topreality.sk/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2-r8225265.html,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,405000.0,3616.072,112
6840,https://www.reality.sk//byty/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2/JuFi_Fjl0Mj/,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,420000.0,3750.0,112
8480,https://www.topreality.sk/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2-r8225306.html,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnástarémesto,385000.0,3437.502,112
10791,https://www.topreality.sk/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2-r8225305.html,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnástarémesto,375000.0,3348.212,112
8243,https://www.topreality.sk/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2-r8484962.html,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,365000.0,3258.932,112
10787,https://www.topreality.sk/nadstandardny-3-izbovy-apartman-v-premiovom-projekte-v-blizkosti-downtownu-112-m2-r8489553.html,"NADŠTANDARDNÝ 3-IZBOVÝ APARTMÁN V PRÉMIOVOM PROJEKTE V BLÍZKOSTI DOWNTOWNU, 112 M2",prístavnáružinov,420000.0,3750.002,112
1003,https://www.nehnutelnosti.sk/5368895/nandu-predaj-2i-zariadeneho-bytu-s-vyhladom-na-dunaj-zuckermandel/,"NANDU - predaj 2i, zariadeného bytu s výhľadom na Dunaj, Zuckermandel",starémesto,390000.0,6296.42,62
7980,https://www.topreality.sk/nandu-predaj-2i-zariadeneho-bytu-s-vyhladom-na-dunaj-zuckermandel-r8548756.html,"NANDU - predaj 2i, zariadeného bytu s výhľadom na Dunaj, Zuckermandel",starémesto,390250.0,6296.422,62
4572,https://www.reality.sk//byty/nandu-predaj-2i-zariadeneho-bytu-s-vyhladom-na-dunaj-zuckermandel/JuDe8FeOWtW/,"NANDU - predaj 2i, zariadeného bytu s výhľadom na Dunaj, Zuckermandel",starémesto,390000.0,6590.0,62
461,https://www.nehnutelnosti.sk/5332497/novostavba-2-izb-byt-cilizska-ul-vrakuna/,"NOVOSTAVBA  2 izb. byt, Čiližská ul., Vrakuňa",čiližskávrakuňa,135900.0,3576.32,38
4197,https://www.reality.sk//byty/novostavba-2-izb-byt-cilizska-ul-vrakuna/JuibxpRgd8e/,"NOVOSTAVBA  2 izb. byt, Čiližská ul., Vrakuňa",čiližskávrakuňa,135900.0,3576.0,38
7489,https://www.topreality.sk/novostavba-2-izb-byt-cilizska-ul-vrakuna-r8515190.html,"NOVOSTAVBA  2 izb. byt, Čiližská ul., Vrakuňa",čiližskávrakuňa,136050.0,3576.322,38
10176,https://www.topreality.sk/nova-cena-bytu-3-izbovy-byt-v-petrzalke-na-predaj-po-rekonstrukcii-kopcianska-ulica-r8459939.html,"NOVÁ CENA BYTU. 3 izbový byt v Petržalke na predaj, po rekonštrukcii, Kopčianska ulica",kopčianskapetržalka,175200.0,2651.522,66
3260,https://www.nehnutelnosti.sk/5127125/nova-cena-bytu-3-izbovy-byt-v-petrzalke-na-predaj-po-rekonstrukcii-kopcianska-ulica/,"NOVÁ CENA BYTU. 3 izbový byt v Petržalke na predaj, po rekonštrukcii, Kopčianska ulica",kopčianskapetržalka,175000.0,2651.52,66
10435,https://www.topreality.sk/na-predaj-3-izbovy-byt-v-centre-ba-medena-ulica-r7898191.html,"Na Predaj 3.izbový byt, v centre BA, Medená ulica",medenástarémesto,449200.0,449000.002,1
6543,https://www.reality.sk//byty/na-predaj-3-izbovy-byt-v-centre-ba-medena-ulica/Ju3JltQKR-S/,"Na Predaj 3.izbový byt, v centre BA, Medená ulica",medenástarémesto,449000.0,449000.0,1
3493,https://www.nehnutelnosti.sk/4648082/na-predaj-3-izbovy-byt-v-centre-ba-medena-ulica/,"Na Predaj 3.izbový byt, v centre BA, Medená ulica",medenástarémesto,449000.0,449000.0,1
2107,https://www.nehnutelnosti.sk/5358373/na-predaj-2-izb-byt-na-benadickej-ul-kompletna-nova-rekonstrukcia/,"Na predaj 2-izb. byt na Beňadickej ul., kompletná nová rekonstrukcia",beňadickápetržalka,143500.0,3776.32,38
9103,https://www.topreality.sk/na-predaj-2-izb-byt-na-benadickej-ul-kompletna-nova-rekonstrukcia-r8539001.html,"Na predaj 2-izb. byt na Beňadickej ul., kompletná nová rekonstrukcia",beňadickápetržalka,143600.0,3776.322,38
65,https://www.nehnutelnosti.sk/5368734/na-predaj-2-izb-byt-v-petrzalke-kompletna-nova-rekonstrukcia-kuchynska-linka-na-mieru/,Na predaj 2-izb. byt v Petržalke / kompletná nová rekonstrukcia/ kuchynská linka na mieru/,beňadickápetržalka,143500.0,3776.32,38
7407,https://www.topreality.sk/na-predaj-2-izb-byt-v-petrzalke-kompletna-nova-rekonstrukcia-kuchynska-linka-na-mieru-r8548561.html,Na predaj 2-izb. byt v Petržalke / kompletná nová rekonstrukcia/ kuchynská linka na mieru/,beňadickápetržalka,143600.0,3776.322,38
6300,https://www.reality.sk//byty/na-predaj-krasny-a-priestranny-4i-tehlovy-byt-v-starom-meste-na-gundulicovej-ul/Ju9iaxbYNKL/,Na predaj krásny a priestranný 4i tehlový byt v Starom Meste na Gunduličovej ul.,gunduličovastarémesto,50561245.0,4922.0,103
10138,https://www.topreality.sk/na-predaj-krasny-a-priestranny-4i-tehlovy-byt-v-starom-meste-na-gundulicovej-ul-r7898290.html,Na predaj krásny a priestranný 4i tehlový byt v Starom Meste na Gunduličovej ul.,gunduličovastarémesto,505612.0,4921.762,103
3228,https://www.nehnutelnosti.sk/4648265/na-predaj-krasny-a-priestranny-4i-tehlovy-byt-v-starom-meste-na-gundulicovej-ul/,Na predaj krásny a priestranný 4i tehlový byt v Starom Meste na Gunduličovej ul.,gunduličovastarémesto,505612.45,4921.76,103
6617,https://www.reality.sk//byty/nestor-capital-bezkonkurencna-cena-velkometrazny-4-izbovy-byt-s-priestrannou-terasou/Ju4HWcZRayJ/,Nestor Capital-Bezkonkurenčná Cena-Veľkometrážny 4-izbový byt s priestrannou terasou,rybničnávajnory,139900.0,1272.0,110
10512,https://www.topreality.sk/nestor-capital-bezkonkurencna-cena-velkometrazny-4-izbovy-byt-s-priestrannou-terasou-r8534490.html,Nestor Capital-Bezkonkurenčná Cena-Veľkometrážny 4-izbový byt s priestrannou terasou,rybničnávajnory,140180.0,1271.822,110
3680,https://www.nehnutelnosti.sk/5353359/nestor-capital-bezkonkurencna-cena-velkometrazny-4-izbovy-byt-s-priestrannou-terasou/,Nestor Capital-Bezkonkurenčná Cena-Veľkometrážny 4-izbový byt s priestrannou terasou,rybničnávajnory,139900.0,1271.82,110
9642,https://www.topreality.sk/novozrekonstruovany-2-izbovy-byt-v-lamaci-volny-ihned-r8554022.html,"Novozrekonštruovaný 2-izbový byt v Lamači, voľný ihneď!",nabarinelamač,249150.0,4086.662,61
5918,https://www.reality.sk//byty/novozrekonstruovany-2-izbovy-byt-v-lamaci-volny-ihned/Ju1uogthsL2/,"Novozrekonštruovaný 2-izbový byt v Lamači, voľný ihneď!",nabarinelamač,249000.0,4087.0,61
150,https://www.nehnutelnosti.sk/5319421/nova-komplet-rekonstrukcia-znalecky-posudok/,"Nová komplet.rekonštrukcia, Znalecký posudok",karolaadleradúbravka,168000.0,3111.11,54
8910,https://www.topreality.sk/nova-komplet-rekonstrukcia-znalecky-posudok-r8503323.html,"Nová komplet.rekonštrukcia, Znalecký posudok",karloveskákarlovaves,168120.0,3111.112,54
5212,https://www.reality.sk//byty/nova-komplet-rekonstrukcia-znalecky-posudok/JuCgBS_juCP/,"Nová komplet.rekonštrukcia, Znalecký posudok",karloveskákarlovaves,168000.0,3111.0,54
8240,https://www.topreality.sk/nova-komplet-rekonstrukcia-znalecky-posudok-r8503665.html,"Nová komplet.rekonštrukcia, Znalecký posudok",karolaadleradúbravka,168120.0,3111.112,54
1906,https://www.nehnutelnosti.sk/5319424/nova-komplet-rekonstrukcia-znalecky-posudok/,"Nová komplet.rekonštrukcia, Znalecký posudok",karloveskákarlovaves,168000.0,3111.11,54
5213,https://www.reality.sk//byty/nova-komplet-rekonstrukcia-znalecky-posudok/JuOITq1xP6n/,"Nová komplet.rekonštrukcia, Znalecký posudok",karolaadleradúbravka,168000.0,3111.0,54
624,https://www.nehnutelnosti.sk/5363053/okanikova-i-unikatny-staromestsky-2-izbovy-byt/,OKÁNIKOVA I Unikátny staromestský 2 izbový byt,okánikovastarémesto,248300.0,4765.83,52
7591,https://www.topreality.sk/okanikova-i-unikatny-staromestsky-2-izbovy-byt-r8559042.html,OKÁNIKOVA I Unikátny staromestský 2 izbový byt,okánikovastarémesto,259600.0,4992.312,52
7639,https://www.topreality.sk/okanikova-i-unikatny-staromestsky-2-izbovy-byt-r8543048.html,OKÁNIKOVA I Unikátny staromestský 2 izbový byt,okánikovastarémesto,248300.0,4765.832,52
587,https://www.nehnutelnosti.sk/5379981/okanikova-i-unikatny-staromestsky-2-izbovy-byt/,OKÁNIKOVA I Unikátny staromestský 2 izbový byt,okánikovastarémesto,259600.0,4992.31,52
4284,https://www.reality.sk//byty/okanikova-i-unikatny-staromestsky-2-izbovy-byt/Ju7CfGU9NuK/,OKÁNIKOVA I Unikátny staromestský 2 izbový byt,okánikovastarémesto,259600.0,4992.0,52
6339,https://www.reality.sk//byty/olivia-residence-investicny-apartman-vratane-kuchynskej-linky-a-standardu/JuObQ2Xj9d-/,Olivia Residence - INVESTIČNÝ APARTMÁN vrátane kuchynskej linky a štandardu,rožňavskánovémesto,167900.0,4169.0,35
1994,https://www.nehnutelnosti.sk/4952577/olivia-residence-investicny-apartman-vratane-kuchynskej-linky-a-standardu/,Olivia Residence - INVESTIČNÝ APARTMÁN vrátane kuchynskej linky a štandardu,rožňavskánovémesto,167900.0,4827.49,35
9421,https://www.topreality.sk/olivia-residence-investicny-apartman-vratane-kuchynskej-linky-a-standardu-r8169380.html,Olivia Residence - INVESTIČNÝ APARTMÁN vrátane kuchynskej linky a štandardu,rožňavskánovémesto,142715.0,4103.362,35
6470,https://www.reality.sk//byty/osobity-3-izbovy-byt-v-ruzinove-na-komarnickej-ulici-62-m2-lodzia-balkon-kompletna-rekonstrukcia/JuCf2cZIa6m/,Osobitý 3-izbový byt v Ružinove na Komárnickej ulici | 62 m² | Lodžia | Balkón | Kompletná rekonštrukcia,komárnickáružinov,237990.0,3839.0,62
10324,https://www.topreality.sk/osobity-3-izbovy-byt-v-ruzinove-na-komarnickej-ulici-62-m2-lodzia-balkon-kompletna-rekonstrukcia-r8421115.html,Osobitý 3-izbový byt v Ružinove na Komárnickej ulici | 62 m² | Lodžia | Balkón | Kompletná rekonštrukcia,komárnickáružinov,238150.0,3838.552,62
7810,https://www.topreality.sk/predaj-2-izboveho-bytu-pekne-vyhlady-osuskeho-u-petrzalka-kompletna-rekonstrukcia-3d-r8216754.html,"PREDAJ 2-Izbového BYTU, PEKNÉ VÝHĽADY, Osuského u. - Petržalka, KOMPLETNÁ REKONŠTRUKCIA, 3D",osuskéhopetržalka,160054.0,2922.152,55
839,https://www.nehnutelnosti.sk/5005449/predaj-2-izboveho-bytu-pekne-vyhlady-osuskeho-u-petrzalka-kompletna-rekonstrukcia-3d/,"PREDAJ 2-Izbového BYTU, PEKNÉ VÝHĽADY, Osuského u. - Petržalka, KOMPLETNÁ REKONŠTRUKCIA, 3D",osuskéhopetržalka,159900.0,2922.15,55
9390,https://www.topreality.sk/predaj-2-izbovy-byt-81m2-kresankova-ulica-bratislava-dlhe-diely-r8273915.html,"PREDAJ 2-izbový byt, 81m2, Kresánkova ulica, Bratislava - Dlhé Diely",kresánkovakarlovaves,250150.0,3086.422,81
5602,https://www.reality.sk//byty/predaj-2-izbovy-byt-81m2-kresankova-ulica-bratislava-dlhe-diely/JuDIbDGB6R3/,"PREDAJ 2-izbový byt, 81m2, Kresánkova ulica, Bratislava - Dlhé Diely",kresánkovakarlovaves,250000.0,3086.0,81
2367,https://www.nehnutelnosti.sk/5070543/predaj-2-izbovy-byt-81m2-kresankova-ulica-bratislava-dlhe-diely/,"PREDAJ 2-izbový byt, 81m2, Kresánkova ulica, Bratislava - Dlhé Diely",kresánkovakarlovaves,250000.0,3086.42,81
4817,https://www.reality.sk//byty/predaj-2izbovy-byt-b-s-podzemnym-parkovanim-bratislava-ruzinov/Ju7gGBFmOOR/,PREDAJ 2izbový byt | B s podzemným parkovaním Bratislava Ružinov,trnavskácestaružinov,254690.0,4200.0,61
4812,https://www.reality.sk//byty/predaj-2izbovy-byt-b-s-podzemnym-parkovanim-bratislava-ruzinov/Juc2sem9CR5/,PREDAJ 2izbový byt | B s podzemným parkovaním Bratislava Ružinov,trnavskácestaružinov,212238.0,3500.0,61
8405,https://www.topreality.sk/predaj-2izbovy-byt-b-s-podzemnym-parkovanim-bratislava-ruzinov-r8240274.html,PREDAJ 2izbový byt | B s podzemným parkovaním Bratislava Ružinov,trnavskácestaružinov,212238.0,3499.972,61
8410,https://www.topreality.sk/predaj-2izbovy-byt-b-s-podzemnym-parkovanim-bratislava-ruzinov-r8230309.html,PREDAJ 2izbový byt | B s podzemným parkovaním Bratislava Ružinov,trnavskácestaružinov,254690.0,4200.032,61
1409,https://www.nehnutelnosti.sk/5020618/predaj-2izbovy-byt-b-s-podzemnym-parkovanim-bratislava-ruzinov/,PREDAJ 2izbový byt | B s podzemným parkovaním Bratislava Ružinov,trnavskácestaružinov,254690.0,4200.03,61
1406,https://www.nehnutelnosti.sk/5032039/predaj-2izbovy-byt-b-s-podzemnym-parkovanim-bratislava-ruzinov/,PREDAJ 2izbový byt | B s podzemným parkovaním Bratislava Ružinov,trnavskácestaružinov,212238.0,3499.97,61
10565,https://www.topreality.sk/priestrany-1-izbovy-byt-s-moznostou-okamziteho-nastahovania-r8087869.html,PRIESTRANÝ 1 IZBOVÝ BYT S MOŽNOSŤOU OKAMŽITÉHO NASŤAHOVANIA,rajeckávrakuňa,124995.0,2757.172,45
6657,https://www.reality.sk//byty/priestrany-1-izbovy-byt-s-moznostou-okamziteho-nastahovania/JueWbWTxasM/,PRIESTRANÝ 1 IZBOVÝ BYT S MOŽNOSŤOU OKAMŽITÉHO NASŤAHOVANIA,rajeckávrakuňa,124900.0,2757.0,45
3745,https://www.nehnutelnosti.sk/4859711/priestrany-1-izbovy-byt-s-moznostou-okamziteho-nastahovania/,PRIESTRANÝ 1 IZBOVÝ BYT S MOŽNOSŤOU OKAMŽITÉHO NASŤAHOVANIA,rajeckávrakuňa,124900.0,2757.17,45
8722,https://www.topreality.sk/pohodlie-v-srdci-ruzinova-na-predaj-3-izbovy-byt-v-tesnej-blizkosti-oc-retro-bezbarierovy-byt-r8561276.html,Pohodlie v Srdci Ružinova – Na predaj 3 Izbový Byt v Tesnej Blízkosti OC RETRO ( bezbarierový byt),rumančekováružinov,225200.0,3214.292,70
5057,https://www.reality.sk//byty/pohodlie-v-srdci-ruzinova-na-predaj-3-izbovy-byt-v-tesnej-blizkosti-oc-retro-bezbarierovy-byt/JuG4LH8NDI5/,Pohodlie v Srdci Ružinova – Na predaj 3 Izbový Byt v Tesnej Blízkosti OC RETRO ( bezbarierový byt),rumančekováružinov,225000.0,3214.0,70
1739,https://www.nehnutelnosti.sk/5382449/pohodlie-v-srdci-ruzinova-na-predaj-3-izbovy-byt-v-tesnej-blizkosti-oc-retro-bezbarierovy-byt/,Pohodlie v Srdci Ružinova – Na predaj 3 Izbový Byt v Tesnej Blízkosti OC RETRO ( bezbarierový byt),rumančekováružinov,225000.0,3214.29,70
2359,https://www.nehnutelnosti.sk/4967807/ponukame-na-predaj-3-izbovy-byt-s-dvomi-loggiami-79m2/,Ponúkame na predaj 3 izbový byt s dvomi loggiami (79m2),dopravnárača,155000.0,1962.03,79
9380,https://www.topreality.sk/ponukame-na-predaj-3-izbovy-byt-s-dvomi-loggiami-79m2-r8182626.html,Ponúkame na predaj 3 izbový byt s dvomi loggiami (79m2),dopravnárača,155260.0,1962.032,79
6681,https://www.reality.sk//byty/predaj-3i-byt-v-novostavbe-s-terasou-a-2-parkovacimi-statiami-v-projekte-tarjanne-dubravka/JuGf-C6YMp-/,"Predaj - 3i byt v novostavbe s terasou a 2 parkovacími státiami, v projekte TARJANNE DÚBRAVKA",martinagrancadúbravka,399900.0,4039.0,99
242,https://www.nehnutelnosti.sk/5347116/predaj-3i-byt-v-novostavbe-s-terasou-a-2-parkovacimi-statiami-v-projekte-tarjanne-dubravka/,"Predaj - 3i byt v novostavbe s terasou a 2 parkovacími státiami, v projekte TARJANNE DÚBRAVKA",martinagrancadúbravka,399900.0,4039.39,99
7921,https://www.topreality.sk/predaj-3i-byt-v-novostavbe-s-terasou-a-2-parkovacimi-statiami-v-projekte-tarjanne-dubravka-r8528599.html,"Predaj - 3i byt v novostavbe s terasou a 2 parkovacími státiami, v projekte TARJANNE DÚBRAVKA",martinagrancadúbravka,400175.0,4039.392,99
3857,https://www.nehnutelnosti.sk/5285535/predaj-1-izb-byt-rybnicna-vajnory-8-9p-27-m2-lodzia/,"Predaj 1-izb. byt, Rybničná / Vajnory, 8/9p., 27 m2, lodžia",rybničnávajnory,85000.0,3035.71,28
10636,https://www.topreality.sk/predaj-1-izb-byt-rybnicna-vajnory-8-9p-27-m2-lodzia-r8472129.html,"Predaj 1-izb. byt, Rybničná / Vajnory, 8/9p., 27 m2, lodžia",rybničnávajnory,85068.0,3035.712,28
6699,https://www.reality.sk//byty/predaj-1-izb-byt-rybnicna-vajnory-8-9p-27-m2-lodzia/JuMSaEbryMS/,"Predaj 1-izb. byt, Rybničná / Vajnory, 8/9p., 27 m2, lodžia",rybničnávajnory,85000.0,3036.0,28
8214,https://www.topreality.sk/predaj-2-izboveho-bytu-v-povodnom-stave-s-dvomi-balkonmi-v-tehlovom-bytovom-dome-na-mileticovej-ulici-v-bratislave-r8534374.html,Predaj 2-izbového bytu v pôvodnom stave s dvomi balkónmi v tehlovom bytovom dome na Miletičovej ulici v Bratislave,miletičovaružinov,186520.0,2718.662,69
4777,https://www.reality.sk//byty/predaj-2-izboveho-bytu-v-povodnom-stave-s-dvomi-balkonmi-v-tehlovom-bytovom-dome-na-mileticovej-ulici-v-bratislave/Jut9H0Vaizb/,Predaj 2-izbového bytu v pôvodnom stave s dvomi balkónmi v tehlovom bytovom dome na Miletičovej ulici v Bratislave,miletičovaružinov,186500.0,2719.0,69
4109,https://www.reality.sk//byty/predaj-2i-byt-v-5-rocnej-novostavbe-trnky-bratislava-ruzinov/JuFzJvN-avQ/,"Predaj 2i byt v 5 ročnej novostavbe TRNKY, Bratislava-Ružinov",trnavskácestaružinov,208000.0,4160.0,50
123,https://www.nehnutelnosti.sk/5382376/predaj-2i-byt-v-5-rocnej-novostavbe-trnky-bratislava-ruzinov/,"Predaj 2i byt v 5 ročnej novostavbe TRNKY, Bratislava-Ružinov",trnavskácestaružinov,208000.0,4160.0,50
7470,https://www.topreality.sk/predaj-2i-byt-v-5-rocnej-novostavbe-trnky-bratislava-ruzinov-r8561236.html,"Predaj 2i byt v 5 ročnej novostavbe TRNKY, Bratislava-Ružinov",trnavskácestaružinov,208105.0,4160.002,50
5569,https://www.reality.sk//byty/predaj-2i-bytu-po-ciastocnej-rekonstrukcii-na-veternicovej-ul-bratislava/JuqTDTBo5p0/,Predaj 2i bytu po čiastočnej rekonštrukcii na Veternicovej ul. Bratislava.,veternicovákarlovaves,149500.0,3051.0,49
9348,https://www.topreality.sk/predaj-2i-bytu-po-ciastocnej-rekonstrukcii-na-veternicovej-ul-bratislava-r8559280.html,Predaj 2i bytu po čiastočnej rekonštrukcii na Veternicovej ul. Bratislava.,veternicovákarlovaves,149630.0,3051.022,49
2334,https://www.nehnutelnosti.sk/5380204/predaj-2i-bytu-po-ciastocnej-rekonstrukcii-na-veternicovej-ul-bratislava/,Predaj 2i bytu po čiastočnej rekonštrukcii na Veternicovej ul. Bratislava.,veternicovákarlovaves,149500.0,3051.02,49
3495,https://www.nehnutelnosti.sk/5276153/predaj-velky-1-izbovy-bzt-s-loggiou-v-novostavbe-tomasikova-ruzinov/,"Predaj veľký 1 izbový bzt s loggiou v novostavbe Tomášikova, Ružinov",tomášikovaružinov,183000.0,3660.0,50
6545,https://www.reality.sk//byty/predaj-velky-1-izbovy-bzt-s-loggiou-v-novostavbe-tomasikova-ruzinov/Jus-qGISbtO/,"Predaj veľký 1 izbový bzt s loggiou v novostavbe Tomášikova, Ružinov",tomášikovaružinov,183000.0,3660.0,50
10436,https://www.topreality.sk/predaj-velky-1-izbovy-bzt-s-loggiou-v-novostavbe-tomasikova-ruzinov-r8463182.html,"Predaj veľký 1 izbový bzt s loggiou v novostavbe Tomášikova, Ružinov",tomášikovaružinov,183100.0,3660.002,50
1736,https://www.nehnutelnosti.sk/5382494/predaj-zariadeny-2-izbovy-slnecny-byt/,Predaj zariadený 2 izbový slnečný byt,žltápetržalka,169000.0,4447.37,38
8719,https://www.topreality.sk/predaj-zariadeny-2-izbovy-slnecny-byt-r8561324.html,Predaj zariadený 2 izbový slnečný byt,žltápetržalka,169137.0,4447.372,38
6717,https://www.reality.sk//byty/predaj-karpatium-rezidencie-4i-kompletne-zariadeny-byt-moznost-vyhodneho-financovania/JugF_pKAmKt/,Predaj: Karpatium Rezidencie – 4i kompletne zariadený byt - možnosť výhodného financovania,záhorskábystrica,408000.0,4381.0,93
10563,https://www.topreality.sk/predaj-karpatium-rezidencie-4i-kompletne-zariadeny-byt-moznost-vyhodneho-financovania-r8522717.html,Predaj: Karpatium Rezidencie – 4i kompletne zariadený byt - možnosť výhodného financovania,záhorskábystrica,350000.0,4380.972,93
